FORWARD SORTATION AREA,ANIMAL TYPE,BREED,COUNT
T6J,Dog,BLACK AND TAN COONHOUND,3
T6J,Dog,SCHIPPERKE,5
T6J,Cat,UNKNOWN,34
T6J,Dog,RAT TERRIER,6
T6J,Dog,ROUGH COATED COLLIE,13
T6J,Dog,FINNISH SPITZ,4
T6J,Cat,SCOTTISH FOLD,1
T6J,Dog,WIREHAIRED POINTING GRIFFON,1
T6J,Dog,SALUKI,2
T6J,Dog,GORDON SETTER,1
T6J,Cat,BRITISH SHORT HAIR,2
T6J,Dog,WELSH TERRIER,2
T6J,Cat,SHORT HAIR PIXIE BOB,1
T6J,Dog,LOWCHEN,1
T6J,Dog,MANCHESTER TOY TERRIER,1
T6J,Cat,RAGAMUFFIN,2
T6J,Dog,LABRADOR RETRIEVER,300
T6J,Dog,BASSETT HOUND,16
T6J,Dog,BOUVIER DES FLANDRES,9
T6J,Dog,NOVA SCOTIA DUCK TOLLING RETRIEVER,9
T6J,Dog,JACK RUSSELL TERRIER,54
T6J,Cat,SIAMESE,60
T6J,Dog,SAMOYED,6
T6J,Dog,PUG,35
T6J,Cat,TONKINESE,2
T6J,Dog,COTON DE TULEAR,12
T6J,Dog,BOXER,43
T6J,Dog,DOMESTIC SHORT HAIR,1
T6J,Dog,HAVANESE,48
T6J,Dog,"DACHSHUND, STANDARD WIREHAIRED",2
T6J,Dog,ENGLISH SPRINGER SPANIEL,13
T6J,Dog,"TERRIER, AMERICAN STAFFORDSHIRE",7
T6J,Dog,TEACUP POODLE,2
T6J,Dog,POINTER,2
T6J,Dog,UNKNOWN,5
T6J,Dog,SHARPEI,4
T6J,Dog,ENGLISH BULLDOG,7
T6J,Dog,"DACHSHUND, MINIATURE WIREHAIRED",1
T6J,Dog,ST. BERNARD,5
T6J,Dog,"PINSCHER, DOBERMAN",4
T6J,Dog,HOUND,2
T6J,Dog,BELGIAN SHEPHERD,7
T6J,Dog,RHODESIAN RIDGEBACK,1
T6J,Dog,MANCHESTER TERRIER,2
T6J,Dog,GERMAN LONG HAIR POINTER,1
T6J,Dog,JAPANESE CHIN SPANIEL,1
T6J,Dog,SVENSK LAPPHUND (SWEDISH),1
T6J,Cat,BOMBAY,1
T6J,Dog,"MALAMUTE, ALASKAN",5
T6J,Dog,BICHON FRISE,196
T6J,Dog,POMERANIAN,51
T6J,Cat,HIMALAYAN,17
T6J,Dog,"CROSSBREED, MEDIUM",21
T6J,Dog,SIBERIAN HUSKY,29
T6J,Dog,STANDARD POODLE,32
T6J,Dog,MALTESE,89
T6J,Dog,GREAT DANE,7
T6J,Cat,RAGDOLL,17
T6J,Dog,NEWFOUNDLAND,6
T6J,Cat,BENGAL,7
T6J,Cat,"CROSSBREED, LARGE",2
T6J,Cat,"MANX, SHORT HAIR",5
T6J,Dog,POLISH SHEEPDOG,1
T6J,Dog,WIREHAIRED JACK RUSSELL TERRIER,2
T6J,Dog,BULL MASTIFF,4
T6J,Cat,RUSSIAN BLUE,2
T6J,Dog,OLD ENGLISH MASTIFF,3
T6J,Dog,NORWEGIAN ELKHOUND,4
T6J,Dog,BASENJI,2
T6J,Cat,OCICAT,2
T6J,Dog,STAFFORDSHIRE BULL TERRIER,1
T6J,Dog,"BULLDOG, AMERICAN",4
T6J,Cat,DOMESTIC MEDIUM HAIR,239
T6J,Dog,CAIRN TERRIER,18
T6J,Dog,CAVALIER KING CHARLES SPANIEL,16
T6J,Dog,CHOW CHOW,8
T6J,Pigeons,PIGEON,1
T6J,Dog,"DACHSHUND, MINIATURE SMOOTH",30
T6J,Dog,ICELAND DOG,1
T6J,Dog,MASTIFF,5
T6J,Dog,"DOG, CRESTED CHINESE",3
T6J,Dog,PETIT BASSETT GRIFFON VENDEEN HOUND,1
T6J,Cat,"REX, DEVON",7
T6J,Dog,YORKSHIRE TEACUP TERRIER,10
T6J,Cat,NORWEGIAN FOREST CAT,1
T6J,Dog,WIREHAIRED FOX TERRIER,4
T6J,Dog,BORZOI,1
T6J,Cat,LONG HAIR MUNCHKIN,1
T6J,Dog,DALMATIAN,2
T6J,Dog,NORWICH TERRIER,1
T6J,Dog,ITALIAN GREYHOUND,3
T6K,Dog,POMERANIAN,77
T6K,Dog,"DACHSHUND, STANDARD SMOOTH",12
T6K,Dog,COCKAPOO,36
T6K,Dog,ENGLISH SPRINGER SPANIEL,13
T6K,Dog,MALTESE,43
T6K,Dog,POODLE,26
T6K,Dog,TERRIER,44
T6K,Dog,SIBERIAN HUSKY,34
T6K,Dog,IRISH SETTER,3
T6K,Dog,MANCHESTER TOY TERRIER,3
T6K,Cat,MAINE COON,3
T6K,Dog,AUSTRALIAN KELPIE,2
T6K,Cat,PERSIAN,8
T6K,Dog,WEST HIGHLAND TERRIER,18
T6K,Cat,CAT OF CEYLON,2
T6K,Dog,"BULLDOG, AMERICAN",2
T6K,Dog,BOUVIER DES FLANDRES,2
T6K,Cat,BRITISH SHORT HAIR,1
T6K,Dog,PAPILLON,9
T6K,Dog,"CROSSBREED, MEDIUM",15
T6K,Dog,ROTTWEILER,49
T6K,Dog,BLOODHOUND,2
T6K,Dog,WEIMARANER,7
T6K,Dog,LHASA APSO,29
T6K,Dog,SHETLAND SHEEPDOG,13
T6K,Dog,ENGLISH BULLDOG,5
T6K,Cat,BENGAL,6
T6K,Dog,CAIRN TERRIER,5
T6K,Dog,"TERRIER, AIREDALE",4
T6K,Dog,MINIATURE POODLE,20
T6K,Dog,ROUGH COATED COLLIE,12
T6K,Cat,UNKNOWN,20
T6K,Dog,SHARPEI,4
T6K,Dog,BRITTNAY SPANIEL,5
T6K,Dog,"MALAMUTE, ALASKAN",11
T6K,Cat,BIRMAN,4
T6K,Cat,SIBERIAN (CAT),1
T6K,Dog,BULL MASTIFF,4
T6K,Dog,EXOTIC SHORT HAIR,1
T6K,Dog,PULI,1
T6K,Cat,NEBELUNG,1
T6K,Dog,UNKNOWN,2
T6K,Dog,BRIARD,1
T6K,Dog,BELGIAN SHEPHERD,1
T6K,Dog,BELGIAN TERVUREN,2
T6K,Dog,FINNISH SPITZ,1
T6K,Cat,DOMESTIC MEDIUM HAIR,189
T6K,Dog,KEESHOND,9
T6K,Cat,RAGDOLL,29
T6K,Dog,BICHON FRISE,129
T6K,Dog,AKITA,5
T6K,Dog,"ESKIMO, AMERICAN MINIATURE",15
T6K,Dog,MAREMMA,1
T6K,Dog,GOLDEN RETREIVER,65
T6K,Dog,ST. BERNARD,4
T6K,Dog,JACK RUSSELL TERRIER,41
T6K,Dog,YORKSHIRE TEACUP TERRIER,7
T6K,Dog,MASTIFF,9
T6K,Cat,GERMAN SHEPHERD,1
T6K,Cat,"MANX, LONG HAIR",5
T6K,Dog,GERMAN SHORT HAIR POINTER,4
T6K,Dog,CANE CORSO,1
T6K,Dog,AUSTRALIAN SHEEPDOG,2
T6K,Dog,BEAUCERON,1
T6K,Dog,"RETRIEVER, CURLY COATED",1
T6K,Dog,PUG,45
T6K,Cat,DOMESTIC LONGHAIR,110
T6K,Dog,"TERRIER, AMERICAN STAFFORDSHIRE",20
T6K,Dog,"WELSH CORGI, CARDIGAN",7
T6K,Dog,COLLIE,18
T6K,Dog,"DACHSHUND, MINIATURE WIREHAIRED",3
T6K,Dog,AUSTRALIAN SHEPHERD,11
T6K,Dog,RAT TERRIER,3
T6K,Dog,DALMATIAN,3
T6K,Dog,TIBETAN TERRIER,2
T6K,Dog,GREAT DANE,8
T6K,Dog,"DACHSHUND, MINIATURE LONG HAIR",9
T6K,Cat,SNOWSHOE,3
T6K,Dog,"DACHSHUND, STANDARD WIREHAIRED",1
T6K,Dog,ENGLISH SETTER,1
T6K,Dog,NOVA SCOTIA DUCK TOLLING RETRIEVER,2
T6K,Cat,ORIENTAL SHORT HAIR,2
T6K,Cat,DOMESTIC SHORT HAIR,731
T6K,Dog,GERMAN SHEPHERD,127
T6K,Dog,SHIBA INU,17
T6K,Dog,BEAGLE,45
T6K,Cat,"SHORT HAIR, AMERICAN",9
T6K,Dog,CAVALIER KING CHARLES SPANIEL,8
T6K,Dog,STANDARD POODLE,7
T6K,Dog,CATAHOULA LEAPARD DOG,6
T6K,Dog,"CHIHUAHUA, TEACUP",10
T6K,Dog,HOUND,3
T6K,Dog,TERRIPOO,4
T6K,Dog,POLISH LOWLAND SHEEPDOG,1
T6K,Dog,"CROSSBREED, SMALL",5
T6K,Dog,SAMOYED,6
T6K,Dog,PEKINGESE,13
T6K,Dog,SOFT COATED WHEATEN TERRIER,8
T6K,Dog,CHOW CHOW,5
T6K,Dog,GIANT SCHNAUZER,3
T6K,Dog,POWDERPUFF,1
T6K,Cat,CALIFORNIA SPANGLED,1
T6K,Dog,"DACHSHUND, STANDARD LONGHAIRED",1
T6K,Dog,BEARDED COLLIE,2
T6K,Dog,SHIH TZU,287
T6K,Dog,BASSETT HOUND,21
T6K,Dog,"WELSH CORGI, PEMBROKE",7
T6K,Dog,LABRADOR RETRIEVER,199
T6K,Dog,"DACHSHUND, MINIATURE SMOOTH",25
T6K,Cat,HIMALAYAN,16
T6K,Dog,MINIATURE SCHNAUZER,40
T6K,Dog,STANDARD SCHNAUZER,12
T6K,Dog,ENGLISH COCKER SPANIEL,15
T6K,Dog,"DOG, AUSTRALIAN CATTLE",15
T6K,Dog,MINIATURE PINSCHER,23
T6K,Dog,"CROSSBREED, LARGE",9
T6K,Dog,BLACK AND TAN COONHOUND,8
T6K,Dog,HAVANESE,10
T6K,Cat,ANGORA,1
T6K,Dog,STAFFORDSHIRE BULL TERRIER,1
T6K,Dog,PEKEAPOO,1
T6K,Dog,BARBET,1
T6K,Cat,BURMESE,2
T6K,Cat,"SIAMESE, APPLEHEAD",2
T6K,Dog,OLD ENGLISH SHEEPDOG,1
T6K,Dog,SVENSK LAPPHUND (SWEDISH),1
T6K,Dog,YORK CHOCOLATE,2
T6K,Cat,SHORT HAIR MINCHKIN,1
T6K,Dog,SEALYHAM TERRIER,1
T6K,Dog,YORKSHIRE TERRIER,46
T6K,Dog,"ESKIMO, AMERICAN",18
T6K,Dog,"SPANIEL, AMERICAN COCKER",49
T6K,Dog,AUSTRALIAN TERRIER,2
T6K,Dog,POINTER,1
T6K,Dog,SCOTTISH TERRIER,5
T6K,Dog,CHESAPEAKE BAY RETRIEVER,2
T6K,Dog,RHODESIAN RIDGEBACK,2
T6K,Dog,TOY PODDLE,28
T6K,Dog,NORWEGIAN BUHUND,1
T6K,Dog,GREYHOUND,6
T6K,Dog,SILKY TERRIER,7
T6K,Dog,"ESKIMO, AMERICAN TOY",2
T6K,Cat,BOMBAY,1
T6K,Dog,GERMAN LONG HAIR POINTER,1
T6K,Dog,SMOOTH COATED COLLIE,1
T6K,Dog,MANCHESTER TERRIER,1
T6K,Dog,BOXER,31
T6K,Dog,"CHIHUAHUA, SMOOTH",54
T6K,Dog,NORWEGIAN ELKHOUND,2
T6K,Cat,SIAMESE,40
T6K,Cat,DREVER,1
T6K,Dog,GREAT PYRENEES,5
T6K,Dog,"CHIHUAHUA, LONG HAIR",23
T6K,Dog,DOMESTIC SHORT HAIR,1
T6K,Dog,GERMAN WIRE HAIRED POINTER,4
T6K,Dog,KARELIAN BEAR DOG,2
T6K,Dog,"PINSCHER, DOBERMAN",15
T6K,Dog,TEACUP POODLE,2
T6K,Cat,RUSSIAN BLUE,3
T6K,Cat,"CROSSBREED, MEDIUM",3
T6K,Dog,GERMAN PINSCHER,2
T6K,Dog,WIREHAIRED FOX TERRIER,4
T6K,Cat,BALINESE,1
T6K,Cat,"REX, DEVON",2
T6K,Cat,"MANX, SHORT HAIR",3
T6K,Dog,"DOG, CRESTED CHINESE",3
T6K,Dog,FLAT COATED RETREIVER,2
T6K,Dog,BELGIAN SHEEPDOG,1
T6K,Cat,SPHYNX,1
T6K,Dog,WHIPPET,2
T6K,Dog,ENGLISH POINTER,1
T6L,Dog,"DACHSHUND, MINIATURE LONG HAIR",16
T6L,Dog,GERMAN SHEPHERD,241
T6L,Dog,ENGLISH SPRINGER SPANIEL,22
T6L,Dog,TERRIER,72
T6L,Dog,ENGLISH COCKER SPANIEL,18
T6L,Dog,"MALAMUTE, ALASKAN",13
T6L,Dog,"DOG, AUSTRALIAN CATTLE",30
T6L,Dog,"CHIHUAHUA, TEACUP",6
T6L,Dog,WIREHAIRED JACK RUSSELL TERRIER,8
T6L,Dog,WEIMARANER,3
T6L,Dog,BOXER,51
T6L,Dog,WIREHAIRED FOX TERRIER,2
T6L,Dog,"WELSH CORGI, CARDIGAN",15
T6L,Cat,"CROSSBREED, SMALL",10
T6L,Cat,LONG HAIR MUNCHKIN,1
T6L,Dog,"DACHSHUND, STANDARD LONGHAIRED",6
T6L,Dog,HOUND,1
T6L,Dog,AUSTRALIAN TERRIER,8
T6L,Dog,TIBETAN TERRIER,3
T6L,Dog,MALTESE,104
T6L,Cat,SIAMESE,106
T6L,Dog,MINIATURE SCHNAUZER,85
T6L,Dog,"SPANIEL, AMERICAN COCKER",105
T6L,Dog,PARSON RUSSELL TERRIER,3
T6L,Dog,"ESKIMO, AMERICAN MINIATURE",35
T6L,Dog,AKITA,12
T6L,Cat,TURKISH VAN,1
T6L,Dog,"DACHSHUND, MINIATURE SMOOTH",57
T6L,Dog,COLLIE,37
T6L,Dog,MANCHESTER TOY TERRIER,3
T6L,Dog,PRESA CARANIO,3
T6L,Dog,BLACK AND TAN COONHOUND,8
T6L,Dog,KEESHOND,6
T6L,Dog,GREAT DANE,17
T6L,Dog,BOUVIER DES FLANDRES,9
T6L,Dog,HERMES BULLDOG,2
T6L,Cat,RAGAMUFFIN,1
T6L,Dog,BRITTNAY SPANIEL,2
T6L,Dog,LEONBURGER,3
T6L,Dog,JAPANESE CHIN SPANIEL,2
T6L,Cat,"MAU, EGYPTIAN",1
T6L,Cat,BALINESE,3
T6L,Cat,ANGORA,1
T6L,Dog,NORFOLK TERRIER,1
T6L,Dog,BELGIAN MALINOIS,1
T6L,Dog,"RETRIEVER, CURLY COATED",1
T6L,Dog,BELGIAN SHEEPDOG,1
T6L,Dog,"ARGENTINO, DOGO",1
T6L,Cat,RAGDOLL,27
T6L,Dog,AUSTRALIAN SHEPHERD,32
T6L,Dog,ROTTWEILER,94
T6L,Dog,ENGLISH BULLDOG,17
T6L,Dog,SIBERIAN HUSKY,62
T6L,Dog,"ESKIMO, AMERICAN",38
T6L,Dog,NEWFOUNDLAND,13
T6L,Dog,SOFT COATED WHEATEN TERRIER,18
T6L,Dog,IRISH TERRIER,1
T6L,Dog,STANDARD SCHNAUZER,17
T6L,Dog,"DACHSHUND, STANDARD WIREHAIRED",2
T6L,Cat,"CURL, AMERICAN LONG HAIR",1
T6L,Cat,BURMESE,2
T6L,Dog,SILKY TERRIER,5
T6L,Dog,GIANT SCHNAUZER,6
T6L,Cat,"MANX, SHORT HAIR",11
T6L,Dog,STAFFORDSHIRE BULL TERRIER,5
T6L,Dog,ENGLISH TOY SPANIEL,1
T6L,Cat,BOMBAY,1
T6L,Dog,SMOOTH COATED COLLIE,9
T6L,Dog,IRISH WATER SPANIEL,2
T6L,Cat,NORWEGIAN FOREST CAT,1
T6L,Cat,ABYSSINIAN,1
T6L,Dog,BRIARD,1
T6L,Dog,ITALIAN GREYHOUND,2
T6L,Dog,ITALIAN SPITZ,1
T6L,Dog,ROUGH COATED COLLIE,23
T6L,Dog,COCKAPOO,41
T6L,Dog,"BULLDOG, AMERICAN",15
T6L,Dog,MINIATURE POODLE,35
T6L,Dog,TOY FOX TERRIER,4
T6L,Dog,AUSTRALIAN SHEEPDOG,5
T6L,Dog,BULL MASTIFF,16
T6L,Dog,MASTIFF,16
T6L,Cat,RUSSIAN BLUE,4
T6L,Dog,"TERRIER, AIREDALE",3
T6L,Dog,SALUKI,1
T6L,Cat,EXOTIC SHORT HAIR,2
T6L,Dog,JIN-DO,2
T6L,Dog,GERMAN PINSCHER,1
T6L,Cat,TURKISH ANGORA,2
T6L,Cat,DOMESTIC MEDIUM HAIR,319
T6L,Dog,SHIH TZU,482
T6L,Dog,"TERRIER, AMERICAN STAFFORDSHIRE",39
T6L,Dog,TOY PODDLE,48
T6L,Cat,DOMESTIC LONGHAIR,166
T6L,Dog,POODLE,60
T6L,Dog,ENGLISH POINTER,4
T6L,Cat,"SHORT HAIR, AMERICAN",22
T6L,Dog,BEAGLE,86
T6L,Dog,GOLDEN RETREIVER,127
T6L,Dog,SHIBA INU,30
T6L,Dog,GREYHOUND,13
T6L,Cat,"CROSSBREED, MEDIUM",14
T6L,Dog,RED BONE COONHOUND,2
T6L,Dog,CATAHOULA LEAPARD DOG,7
T6L,Dog,"PINSCHER, DOBERMAN",26
T6L,Dog,"CROSSBREED, SMALL",16
T6L,Cat,"MANX, LONG HAIR",7
T6L,Dog,CAVALIER KING CHARLES SPANIEL,12
T6L,Dog,COTON DE TULEAR,3
T6L,Dog,"WELSH CORGI, PEMBROKE",13
T6L,Dog,SAMOYED,10
T6L,Dog,IRISH WOLFHOUND,2
T6L,Dog,FILA BRASILEIRO,1
T6L,Cat,SIBERIAN (CAT),1
T6L,Cat,SPHYNX,1
T6L,Dog,FINNISH SPITZ,1
T6L,Dog,ENGLISH SETTER,1
T6L,Dog,PEKEAPOO,1
T6L,Cat,"REX, DEVON",1
T6L,Dog,ENGLISH FOXHOUND,1
T6L,Dog,BEAUCERON,1
T6L,Dog,AKBASH,1
T6L,Dog,"CHIHUAHUA, SMOOTH",116
T6L,Dog,CHOW CHOW,13
T6L,Dog,WEST HIGHLAND TERRIER,20
T6L,Dog,OLD ENGLISH SHEEPDOG,7
T6L,Dog,"ESKIMO, AMERICAN TOY",7
T6L,Dog,RHODESIAN RIDGEBACK,7
T6L,Dog,BASSETT HOUND,25
T6L,Cat,"ESKIMO, AMERICAN TOY",1
T6L,Dog,CHESAPEAKE BAY RETRIEVER,7
T6L,Dog,NORWICH TERRIER,3
T6L,Cat,SHORT HAIR PIXIE BOB,1
T6L,Cat,BIRMAN,5
T6L,Dog,CHERUBIM,1
T6L,Dog,TIBETAN SPANIEL,6
T6L,Dog,KUVASZ,7
T6L,Dog,SHETLAND SHEEPDOG,20
T6L,Dog,YORK CHOCOLATE,1
T6L,Dog,GERMAN WIRE HAIRED POINTER,2
T6L,Dog,KERRY BLUE TERRIER,2
T6L,Cat,"BOBTAIL, AMERICAN LONG HAIR",1
T6L,Cat,SNOWSHOE,3
T6L,Dog,ENTLEBUCHER MOUNTAIN DOG,1
T6L,Cat,NEBELUNG,1
T6L,Cat,DOMESTIC SHORT HAIR,1255
T6L,Dog,LABRADOR RETRIEVER,367
T6L,Dog,STANDARD POODLE,19
T6L,Dog,HAVANESE,40
T6L,Dog,POMERANIAN,102
T6L,Dog,BICHON FRISE,246
T6L,Dog,GREAT PYRENEES,15
T6L,Dog,MINIATURE PINSCHER,45
T6L,Dog,LHASA APSO,90
T6L,Dog,GERMAN SHORT HAIR POINTER,10
T6L,Dog,YORKSHIRE TERRIER,126
T6L,Cat,UNKNOWN,30
T6L,Dog,JACK RUSSELL TERRIER,95
T6L,Dog,NORWEGIAN ELKHOUND,8
T6L,Dog,"CHIHUAHUA, LONG HAIR",25
T6L,Dog,ST. BERNARD,13
T6L,Dog,SCHIPPERKE,6
T6L,Dog,PEKINGESE,29
T6L,Dog,"CROSSBREED, LARGE",8
T6L,Dog,IRISH SETTER,4
T6L,Dog,EXOTIC SHORT HAIR,1
T6L,Dog,YORKSHIRE TEACUP TERRIER,14
T6L,Dog,BEARDED COLLIE,5
T6L,Dog,CANE CORSO,3
T6L,Dog,DOMESTIC SHORT HAIR,3
T6L,Cat,BRITISH SHORT HAIR,1
T6L,Cat,CAT OF CEYLON,4
T6L,Dog,MAREMMA,1
T6L,Cat,BLACK RUSSIAN TERRIER,1
T6L,Dog,UNKNOWN,9
T6L,Dog,BELGIAN SHEPHERD,7
T6L,Dog,"CROSSBREED, MEDIUM",29
T6L,Dog,PUG,86
T6L,Dog,"DACHSHUND, STANDARD SMOOTH",19
T6L,Dog,CAIRN TERRIER,10
T6L,Cat,MAINE COON,13
T6L,Dog,POINTER,4
T6L,Dog,PAPILLON,33
T6L,Dog,WELSH TERRIER,3
T6L,Dog,WHIPPET,6
T6L,Cat,HIMALAYAN,33
T6L,Cat,PERSIAN,12
T6L,Dog,DALMATIAN,5
T6L,Dog,OLD ENGLISH MASTIFF,3
T6L,Dog,TERRIPOO,5
T6L,Dog,PORTUGUESE WATER DOG,2
T6L,Dog,POWDERPUFF,1
T6L,Cat,BENGAL,9
T6L,Dog,FRENCH BULLDOG,10
T6L,Dog,"PINSCHER, AFFEN",2
T6L,Dog,"BOBTAIL, AMERICAN LONG HAIR",1
T6L,Dog,BULL TERRIER,5
T6L,Dog,"DACHSHUND, MINIATURE WIREHAIRED",4
T6L,Dog,SHARPEI,8
T6L,Cat,"SIAMESE, APPLEHEAD",3
T6L,Dog,BLOODHOUND,1
T6L,Dog,BELGIAN TERVUREN,1
T6L,Dog,POLISH LOWLAND SHEEPDOG,2
T6L,Dog,SCOTTISH TERRIER,3
T6L,Dog,FLAT COATED RETREIVER,2
T6L,Dog,LAKELAND TERRIER,2
T6L,Cat,"CROSSBREED, LARGE",2
T6L,Dog,MANCHESTER TERRIER,2
T6L,Dog,ITALIANO VOLPINO,1
T6L,Dog,"DOG, CRESTED CHINESE",2
T6L,Dog,RAT TERRIER,2
T6L,Dog,GERMAN LONG HAIR POINTER,1
T6L,Dog,NOVA SCOTIA DUCK TOLLING RETRIEVER,1
T6M,Dog,BULL MASTIFF,4
T6M,Cat,DOMESTIC LONGHAIR,58
T6M,Dog,POMERANIAN,53
T6M,Dog,LABRADOR RETRIEVER,186
T6M,Dog,TERRIPOO,4
T6M,Dog,"TERRIER, AIREDALE",10
T6M,Dog,"CROSSBREED, MEDIUM",13
T6M,Dog,PULI,1
T6M,Dog,"CHIHUAHUA, SMOOTH",39
T6M,Dog,STAFFORDSHIRE BULL TERRIER,4
T6M,Dog,"WELSH CORGI, PEMBROKE",5
T6M,Dog,SIBERIAN HUSKY,19
T6M,Cat,UNKNOWN,8
T6M,Dog,"CROSSBREED, LARGE",2
T6M,Dog,PEKEAPOO,1
T6M,Cat,SELKIRK REX,2
T6M,Cat,ORIENTAL SHORT HAIR,1
T6M,Cat,BOMBAY,1
T6M,Dog,GIANT SCHNAUZER,3
T6M,Dog,BEARDED COLLIE,3
T6M,Dog,FIELD SPANIEL,1
T6M,Dog,MAREMMA,2
T6M,Dog,CANE CORSO,1
T6M,Dog,"RETRIEVER, CURLY COATED",1
T6M,Dog,DOMESTIC MEDIUM HAIR,1
T6M,Dog,GERMAN SHEPHERD,87
T6M,Dog,POODLE,30
T6M,Dog,MINIATURE SCHNAUZER,39
T6M,Dog,PUG,33
T6M,Dog,CATAHOULA LEAPARD DOG,3
T6M,Dog,"DOG, AUSTRALIAN CATTLE",9
T6M,Dog,BOXER,31
T6M,Dog,STANDARD POODLE,18
T6M,Dog,"DACHSHUND, MINIATURE SMOOTH",23
T6M,Dog,FRENCH BULLDOG,5
T6M,Dog,"ESKIMO, AMERICAN MINIATURE",6
T6M,Dog,PORTUGUESE WATER DOG,6
T6M,Dog,SHIBA INU,13
T6M,Dog,BLACK AND TAN COONHOUND,4
T6M,Dog,JACK RUSSELL TERRIER,30
T6M,Dog,PEKINGESE,5
T6M,Dog,SILKY TERRIER,2
T6M,Dog,YORK CHOCOLATE,1
T6M,Dog,BASENJI,1
T6M,Dog,LOWCHEN,1
T6M,Dog,BRUSSELS GRIFFON,2
T6M,Dog,NEWFOUNDLAND,1
T6M,Dog,POLISH LOWLAND SHEEPDOG,1
T6M,Dog,LEONBURGER,1
T6M,Dog,EURASIER,1
T6M,Dog,BLACK RUSSIAN TERRIER,1
T6M,Cat,DOMESTIC SHORT HAIR,440
T6M,Dog,AKITA,4
T6M,Dog,MASTIFF,5
T6M,Cat,DOMESTIC MEDIUM HAIR,111
T6M,Dog,COCKAPOO,28
T6M,Dog,"CROSSBREED, SMALL",11
T6M,Dog,PETIT BASSETT GRIFFON VENDEEN HOUND,1
T6M,Dog,WEST HIGHLAND TERRIER,22
T6M,Dog,TIBETAN TERRIER,3
T6M,Dog,GERMAN SHORT HAIR POINTER,4
T6M,Cat,CAT OF CEYLON,1
T6M,Dog,BRITTNAY SPANIEL,5
T6M,Cat,"CROSSBREED, MEDIUM",1
T6M,Cat,"MANX, SHORT HAIR",2
T6M,Dog,BELGIAN SHEPHERD,2
T6M,Dog,SAMOYED,3
T6M,Dog,RED BONE COONHOUND,1
T6M,Dog,"BULLDOG, AMERICAN",4
T6M,Dog,STANDARD SCHNAUZER,4
T6M,Dog,MINIATURE PINSCHER,11
T6M,Dog,TERRIER,27
T6M,Dog,"SPANIEL, AMERICAN COCKER",38
T6M,Dog,PAPILLON,14
T6M,Dog,CAIRN TERRIER,9
T6M,Dog,ROUGH COATED COLLIE,15
T6M,Dog,TOY PODDLE,20
T6M,Dog,WIREHAIRED FOX TERRIER,2
T6M,Dog,KEESHOND,3
T6M,Cat,RUSSIAN BLUE,2
T6M,Dog,GERMAN PINSCHER,4
T6M,Dog,BULL TERRIER,1
T6M,Dog,FLAT COATED RETREIVER,3
T6M,Dog,SCOTTISH TERRIER,3
T6M,Cat,PERSIAN,4
T6M,Cat,ABYSSINIAN,1
T6M,Dog,MANCHESTER TERRIER,1
T6M,Cat,BURMESE,1
T6M,Cat,"SIAMESE, APPLEHEAD",4
T6M,Dog,POINTER,1
T6M,Cat,EXOTIC SHORT HAIR,1
T6M,Dog,WHIPPET,4
T6M,Dog,HARRIER,1
T6M,Cat,BLACK RUSSIAN TERRIER,1
T6M,Dog,BURMESE,1
T6M,Dog,SHIH TZU,201
T6M,Dog,RAT TERRIER,2
T6M,Dog,GOLDEN RETREIVER,79
T6M,Dog,SHETLAND SHEEPDOG,9
T6M,Dog,"CHIHUAHUA, TEACUP",4
T6M,Dog,ENGLISH BULLDOG,11
T6M,Dog,"DACHSHUND, STANDARD LONGHAIRED",1
T6M,Cat,BRITISH SHORT HAIR,2
T6M,Dog,HOUND,2
T6M,Dog,CAVALIER KING CHARLES SPANIEL,7
T6M,Dog,VIZSLA,4
T6M,Dog,ITALIAN GREYHOUND,3
T6M,Dog,AKBASH,1
T6M,Cat,"CROSSBREED, SMALL",6
T6M,Dog,BEAGLE,40
T6M,Dog,"TERRIER, AMERICAN STAFFORDSHIRE",7
T6M,Cat,HIMALAYAN,16
T6M,Dog,SMOOTH COATED COLLIE,3
T6M,Dog,"SHEPHERD, ANATOLIAN",1
T6M,Dog,"PINSCHER, DOBERMAN",7
T6M,Dog,"DACHSHUND, MINIATURE WIREHAIRED",6
T6M,Dog,MINIATURE POODLE,19
T6M,Cat,MAINE COON,10
T6M,Dog,YORKSHIRE TERRIER,65
T6M,Dog,RHODESIAN RIDGEBACK,6
T6M,Dog,"MALAMUTE, ALASKAN",12
T6M,Dog,YORKSHIRE TEACUP TERRIER,14
T6M,Dog,GREYHOUND,6
T6M,Dog,"CHIHUAHUA, LONG HAIR",8
T6M,Dog,GERMAN WIRE HAIRED POINTER,1
T6M,Dog,"DACHSHUND, STANDARD SMOOTH",5
T6M,Dog,BLOODHOUND,2
T6M,Dog,GREAT DANE,5
T6M,Dog,"ESKIMO, AMERICAN",5
T6M,Dog,"WELSH CORGI, CARDIGAN",3
T6M,Dog,HAVANESE,47
T6M,Dog,LHASA APSO,30
T6M,Dog,CHESAPEAKE BAY RETRIEVER,7
T6M,Dog,UNKNOWN,4
T6M,Dog,KERRY BLUE TERRIER,1
T6M,Dog,COTON DE TULEAR,4
T6M,Dog,"DACHSHUND, MINIATURE LONG HAIR",6
T6M,Dog,SOFT COATED WHEATEN TERRIER,14
T6M,Cat,RAGDOLL,15
T6M,Dog,ENGLISH COCKER SPANIEL,7
